"tier","layer","world","scenario_family","scenario_name","condition","task","block","model","macro_f1","mcc","balanced_accuracy","accuracy","f1_pos","f1_neg","rank_macro_f1"
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","CN_vs_FTD","switchBox","kTSP_CV_nondisjoint",0.73146350218409,0.501402815401952,0.744,0.74349494949495,0.712439837939838,0.750487166428343,5
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","CN_vs_FTD","switchBox","kTSP_k9_disjoint",0.723686868686869,0.503109778409415,0.74025,0.732676767676768,0.725228493728494,0.722145243645244,6
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","CN_vs_FTD","classic_fast","ranger_rf",0.721500083250083,0.477545593154909,0.7285,0.737707070707071,0.669792929292929,0.773207237207237,7
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","CN_vs_FTD","switchBox","TSP_k1",0.717978299478299,0.460361480253507,0.722916666666667,0.727434343434343,0.684479964479965,0.751476634476634,8
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","CN_vs_FTD","classic_fast","sda_shrinklda",0.704689033189033,0.450246313073164,0.713916666666667,0.71749494949495,0.670301420801421,0.739076645576646,9
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","CN_vs_FTD","switchBox","kTSP_k3_nondisjoint",0.699552222287516,0.432131902700114,0.708916666666667,0.711707070707071,0.667648074148074,0.731456370426959,10
"tier1_main","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","sda_shrinklda",0.759482545232545,0.554160234195952,0.7635,0.770121212121212,0.722122322122322,0.796842768342768,1
"tier1_main","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","svm_linear_liblinear",0.709254079254079,0.448908797636404,0.713916666666667,0.724818181818182,0.653763181263181,0.764744977244977,2
"tier1_main","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","ranger_rf",0.670992895992896,0.384221851896105,0.679916666666667,0.688656565656566,0.619652958152958,0.722332833832834,3
"tier1_main","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","glmnet_ridge",0.66508363205422,0.403099908307408,0.68025,0.702393939393939,0.563638528138528,0.766528735969912,4
"tier1_main","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","glmnet_lasso",0.664434149184149,0.386892084761152,0.675666666666667,0.693505050505051,0.579455988455988,0.74941230991231,5
"tier1_main","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_k9_disjoint",0.661736208236208,0.365677894768621,0.670916666666667,0.676222222222222,0.624185092685093,0.699287323787324,6
"tier1_main","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","glmnet_elasticnet",0.656723114303997,0.384222288057564,0.6745,0.69479797979798,0.556438339438339,0.757007889169654,7
"tier1_main","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_CV_disjoint",0.656504079254079,0.35794059083428,0.668,0.671878787878788,0.618959651459651,0.694048507048507,8
"tier1_main","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_k5_disjoint",0.628960178710179,0.300077858413022,0.642583333333333,0.643535353535354,0.600389443889444,0.657530913530914,9
"tier1_main","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_k9_nondisjoint",0.603721944721945,0.250532131909774,0.616,0.620242424242424,0.566099567099567,0.641344322344322,10
"tier1_main","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","glmnet_ridge",0.810320152070152,0.65708813004033,0.8185,0.817353535353535,0.792176878676879,0.828463425463425,1
"tier1_main","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","glmnet_lasso",0.809652347652348,0.652125737923884,0.815416666666667,0.817747474747475,0.784930402930403,0.834374292374292,2
"tier1_main","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","glmnet_elasticnet",0.792073232323232,0.613321953662109,0.798416666666667,0.799111111111111,0.769901931401931,0.814244533244533,3
"tier1_main","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_k9_nondisjoint",0.788199578199578,0.605276302370458,0.794166666666667,0.794171717171717,0.772558497058497,0.803840659340659,4
"tier1_main","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_CV_nondisjoint",0.76915231990232,0.570492192341268,0.77625,0.778656565656566,0.743412032412032,0.794892607392607,5
"tier1_main","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","svm_linear_liblinear",0.767245199245199,0.570219915774709,0.775583333333333,0.774848484848485,0.749568043068043,0.784922355422355,6
"tier1_main","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_k5_nondisjoint",0.759822760572761,0.556278456416084,0.769083333333333,0.766343434343434,0.748983516483516,0.770662004662005,7
"tier1_main","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","sda_shrinklda",0.749758991008991,0.545629357850688,0.7655,0.754949494949495,0.754596514596515,0.744921467421467,8
"tier1_main","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_k3_nondisjoint",0.744795704295704,0.527947832616423,0.753583333333333,0.756,0.718328671328671,0.771262737262737,9
"tier1_main","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","knn_euclidean",0.712458014208014,0.45939027770257,0.7195,0.72620202020202,0.665020979020979,0.759895049395049,10
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","sda_shrinklda",0.741751262626263,0.519126187946662,0.751,0.750484848484849,0.725643273393273,0.757859251859252,1
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","TSP_k1",0.735446664446664,0.524762836562852,0.753583333333333,0.745818181818182,0.730052003552004,0.740841325341325,2
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","classic_fast","glmnet_ridge",0.704422827172827,0.45489116504942,0.7125,0.728636363636364,0.629968253968254,0.7788774003774,3
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_k3_disjoint",0.696350038850039,0.461655321084314,0.718833333333333,0.712929292929293,0.68229797979798,0.710402097902098,4
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_k5_disjoint",0.683487900987901,0.438514488225904,0.705166666666667,0.700151515151515,0.664326229326229,0.702649572649573,5
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_k3_nondisjoint",0.678462759462759,0.423261860920597,0.70125,0.696111111111111,0.662032412032412,0.694893106893107,6
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_CV_nondisjoint",0.675772474257768,0.416090386634825,0.69675,0.694494949494949,0.650685092685093,0.700859855830444,7
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_k5_nondisjoint",0.674926292661587,0.404761390914077,0.694166666666667,0.693434343434343,0.643705461205461,0.706147124117712,8
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_CV_disjoint",0.667706321456321,0.403484233289558,0.687,0.687969696969697,0.631459762459762,0.70395288045288,9
"tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","switchBox","kTSP_k9_nondisjoint",0.666881424131424,0.394130831216252,0.685416666666667,0.684131313131313,0.635493950493951,0.698268897768898,10
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","classic_fast","sda_shrinklda",0.804099161737825,0.617394441094896,0.80723717948718,0.826415978672171,0.868654818044147,0.739543505431503,1
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","classic_fast","ranger_rf",0.793558923830126,0.61007026956403,0.781442307692308,0.831022209322325,0.880436678663731,0.706681168996521,2
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_k9_disjoint",0.755224026279977,0.525857466137447,0.751339160839161,0.791649789301686,0.847255580542957,0.663192472016997,3
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","classic_fast","knn_euclidean",0.752731358028393,0.533477388202963,0.777651515151515,0.768079957860337,0.810660465351378,0.694802250705407,4
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_k5_disjoint",0.750538876446383,0.518329324298242,0.746040792540793,0.787208677330581,0.843293918636007,0.657783834256758,5
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_k3_disjoint",0.750040135016091,0.519071265135789,0.746219988344988,0.786002644478844,0.841308629194046,0.658771640838136,6
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_CV_disjoint",0.749738100434153,0.515065177507914,0.747196386946387,0.785843868249054,0.842285020590271,0.657191180278034,7
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_k9_nondisjoint",0.749048897373062,0.521014680403403,0.746974067599068,0.784035625214998,0.837439419843547,0.660658374902576,8
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_CV_nondisjoint",0.74554616888562,0.510960372144091,0.74363141025641,0.780439133986928,0.834670746943845,0.656421590827396,9
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_k5_nondisjoint",0.745005428021268,0.51083621325968,0.742202214452214,0.779910990712074,0.834074938655181,0.655935917387354,10
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","classic_fast","ranger_rf",0.79859371281377,0.617809855427086,0.786960372960373,0.834467126762986,0.882475876450734,0.714711549176807,1
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_CV_nondisjoint",0.782034510026049,0.582079575604372,0.802393939393939,0.797751332989336,0.838413226540528,0.725655793511571,2
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_k9_nondisjoint",0.782034510026049,0.582079575604372,0.802393939393939,0.797751332989336,0.838413226540528,0.725655793511571,2
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","classic_fast","glmnet_elasticnet",0.77559901982826,0.574270294406444,0.76618851981352,0.816037151702786,0.869363214650434,0.681834825006086,4
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","classic_fast","svm_linear_liblinear",0.773721745513303,0.568599036327589,0.76424155011655,0.813470179738562,0.867109387453258,0.680334103573348,5
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","classic_fast","glmnet_lasso",0.763720102503161,0.55088045842973,0.75425203962704,0.807618571551428,0.864231542709465,0.663208662296857,6
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","classic_fast","xgboost_default",0.763123964812506,0.53703241510365,0.760684149184149,0.795706269349845,0.849104475525537,0.677143454099475,7
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","classic_fast","xgboost_shallow",0.763123964812506,0.53703241510365,0.760684149184149,0.795706269349845,0.849104475525537,0.677143454099475,7
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_k5_nondisjoint",0.761735183034806,0.542601425364276,0.781933857808858,0.778486304609563,0.822314263296327,0.701156102773285,9
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_k3_nondisjoint",0.760673492920304,0.546051313363352,0.785556526806527,0.775322819917441,0.816976810991957,0.704370174848652,10
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","classic_fast","ranger_rf",0.791694153858663,0.604283668993489,0.780778263403263,0.828604768661851,0.878161338975565,0.705226968741762,1
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","classic_fast","sda_shrinklda",0.76573220237675,0.540880329567788,0.762857808857809,0.797148477812177,0.850019548584159,0.681444856169341,2
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","classic_fast","knn_euclidean",0.765376405852595,0.540595762879567,0.771837995337995,0.789503031475748,0.838954609840198,0.691798201864992,3
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_k9_disjoint",0.755111673830079,0.529632474056325,0.747273018648019,0.796866937564499,0.854462853485442,0.655760494174715,4
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_CV_disjoint",0.751945793647061,0.521974318657386,0.746285839160839,0.792311769005848,0.849922068558867,0.653969518735254,5
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_k5_disjoint",0.742740601334848,0.504474843955686,0.737884032634033,0.783671955624355,0.842635340983384,0.642845861686311,6
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_k9_nondisjoint",0.730859337827867,0.480717862960216,0.729335664335664,0.769795106639147,0.829444784563876,0.632273891091858,7
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_CV_nondisjoint",0.725593299125593,0.471159527526297,0.726671328671329,0.762249742002064,0.821488890031085,0.629697708220101,8
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","switchBox","kTSP_k3_disjoint",0.723638017607257,0.469556468552666,0.723596736596737,0.761671826625387,0.821614428820873,0.625661606393641,9
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_FTD_vs_CN","classic_fast","glmnet_elasticnet",0.714478576161001,0.4644787656794,0.703940850815851,0.772614486584107,0.84172016701031,0.587236985311693,10
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","ranger_rf",0.83637015205303,0.684905080420135,0.837708333333333,0.839679487179487,0.853874272305955,0.818866031800106,1
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","sda_shrinklda",0.81201225367501,0.636964458214065,0.812761904761905,0.816538461538462,0.835957223683207,0.788067283666813,2
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","xgboost_default",0.767463108470609,0.549217811065769,0.771035714285714,0.771414835164835,0.788015725797926,0.746910491143291,3
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","xgboost_shallow",0.767463108470609,0.549217811065769,0.771035714285714,0.771414835164835,0.788015725797926,0.746910491143291,3
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","switchBox","kTSP_k9_disjoint",0.758589126285317,0.549720137759516,0.759431547619048,0.771227106227106,0.806652276944326,0.710525975626307,5
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","switchBox","kTSP_CV_disjoint",0.746608541087027,0.526040428838025,0.748952380952381,0.758653846153846,0.79178630696454,0.701430775209513,6
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","switchBox","kTSP_k5_disjoint",0.742675135229838,0.519006937981644,0.744898809523809,0.755389194139194,0.789479048151612,0.695871222308064,7
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","glmnet_elasticnet",0.735645969569281,0.508961644989842,0.736702380952381,0.750824175824176,0.79219120774734,0.679100731391221,8
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","glmnet_lasso",0.735527213432151,0.507143871135726,0.736479166666667,0.750347985347985,0.791568328376857,0.679486098487445,9
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","knn_euclidean",0.733497730903771,0.505747975702101,0.747863095238095,0.73584706959707,0.723433942227036,0.743561519580506,10
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","ranger_rf",0.839024456301787,0.687808961882254,0.83991369047619,0.842239010989011,0.856575068758379,0.821473843845195,1
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","switchBox","kTSP_k5_disjoint",0.818559679074034,0.666780326221478,0.830238095238095,0.819716117216117,0.814675078274216,0.822444279873851,2
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","svm_linear_liblinear",0.806935098589959,0.625190398489415,0.807202380952381,0.811877289377289,0.832256724580821,0.781613472599097,3
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","switchBox","kTSP_CV_nondisjoint",0.804590089592813,0.619656254034606,0.80814880952381,0.807197802197802,0.818917221556764,0.790262957628862,4
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","switchBox","kTSP_k9_nondisjoint",0.804590089592813,0.619656254034606,0.80814880952381,0.807197802197802,0.818917221556764,0.790262957628862,4
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","glmnet_lasso",0.797830104318345,0.612453315306529,0.797958333333333,0.804867216117216,0.829045867527343,0.766614341109347,6
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","sda_shrinklda",0.796646250331648,0.616040386194747,0.794520833333333,0.806387362637363,0.837642326646081,0.755650174017215,7
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","switchBox","kTSP_k9_disjoint",0.795227774871476,0.627692777469858,0.808866071428571,0.797092490842491,0.787205229750788,0.803250319992164,8
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","glmnet_elasticnet",0.794583809833989,0.605002878096125,0.795127976190476,0.801501831501832,0.82563198098979,0.763535638678188,9
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","glmnet_ridge",0.788415187984953,0.600986455420495,0.787773809523809,0.799629120879121,0.832655805191378,0.744174570778528,10
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","ranger_rf",0.819832071968054,0.651341808019008,0.819377976190476,0.824578754578755,0.844876507517398,0.794787636418711,1
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","sda_shrinklda",0.791711333660685,0.601903197960739,0.7906875,0.799464285714286,0.827164516838022,0.756258150483349,2
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","knn_euclidean",0.775614787412142,0.570145250289016,0.782354166666667,0.778218864468864,0.785177058509862,0.766052516314421,3
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","switchBox","kTSP_k9_disjoint",0.771051972990944,0.589959956001317,0.770943452380952,0.788186813186813,0.830705255298348,0.711398690683541,4
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","switchBox","kTSP_CV_disjoint",0.764596444228204,0.57354033009258,0.764928571428571,0.780677655677656,0.821941058655414,0.707251829800995,5
