"comparison","metric","tier","layer","world","scenario_family","scenario_name","condition","task","ktsp_model","comparator_model","comparator_block","n_repeats","mean_delta","median_delta","bootstrap_ci_low","bootstrap_ci_high","wilcox_p","paired_t_p","wilcox_p_holm","wilcox_p_bh","paired_t_p_holm","paired_t_p_bh"
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","svm_linear_liblinear","classic_fast",20,-0.0138323620823621,-0.0071467421467421,-0.0339953657453657,0.00536404914529912,0.40091675928529,0.193863903903074,1,0.433423523551665,1,0.218675119370062
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","svm_linear_liblinear","classic_fast",20,-0.0275866196192117,0.000333512735699315,-0.068786438804992,0.00851898735700606,0.360375187544933,0.177588530430027,1,0.399563107725726,1,0.206129544249138
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","svm_linear_liblinear","classic_fast",20,-0.0101666666666667,0.00166666666666659,-0.0293333333333334,0.00683333333333329,0.614236818861365,0.308035906700017,1,0.650515571910204,1,0.340805684008529
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","glmnet_elasticnet","classic_fast",20,0.00917736756707345,0.00702963702963694,-0.0172816398878899,0.0357764314525344,0.614267673184373,0.517172724876165,1,0.649225996048524,1,0.546605318974809
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","glmnet_elasticnet","classic_fast",20,-0.0125666188184103,-0.0213191481064781,-0.0696408977865324,0.0446177402113747,0.640744318210405,0.677911083001719,1,0.671748075543167,1,0.705027526321788
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","glmnet_elasticnet","classic_fast",20,0.00483333333333332,0.0083333333333333,-0.0198354166666667,0.02941875,0.70885689658319,0.709616871047441,1,0.737211172446518,1,0.733599946212066
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","sda_shrinklda","classic_fast",20,-0.080230907980908,-0.0844893994893995,-0.096677210983461,-0.0636886287323787,9.56917315705946e-05,1.9565393271195e-08,0.0496898731631834,0.00029443609714045,7.37615326324053e-06,7.0652809034871e-08
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","sda_shrinklda","classic_fast",20,-0.150926861164991,-0.143670746373353,-0.185339243275318,-0.116321337484426,0.000111576610520002,9.03161180254643e-08,0.0496898731631834,0.000324133170225704,3.34169636694218e-05,3.11022393200274e-07
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","sda_shrinklda","classic_fast",20,-0.0753333333333333,-0.0733333333333334,-0.0920833333333333,-0.0605,9.55574483907745e-05,2.96141636977108e-08,0.0490829590524173,0.000299071327167016,1.10164688955484e-05,1.03351443777246e-07
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","knn_euclidean","classic_fast",20,0.0874070986203339,0.086304945054945,0.0612580486302913,0.114912351986249,0.000151093078387232,5.00036065969845e-06,0.0496898731631834,0.000358759820828257,0.00141010170603496,1.08794457867916e-05
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","knn_euclidean","classic_fast",20,0.093716344624475,0.0914226940278612,0.0441373369003064,0.143074331795094,0.00429083743463043,0.00200162277812951,0.699406501844758,0.00616363388399952,0.322261267278851,0.00289123290174262
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","knn_euclidean","classic_fast",20,0.0580833333333333,0.0666666666666666,0.0363333333333333,0.0798374999999999,0.000635624201131391,6.15442889859285e-05,0.136509934261847,0.00106278001475351,0.0134166549989324,0.000105620561956049
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","xgboost_default","classic_fast",20,0.041292957042957,0.0407475857475857,0.0108072517760018,0.0715856809856809,0.0289651011534133,0.01836140110299,1,0.0361195505989807,1,0.0231745839163952
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","xgboost_default","classic_fast",20,0.0997297869913905,0.0824974518260967,0.0389891709570531,0.163174106002352,0.0117369771161822,0.00580589595231314,1,0.0158114717627324,0.830243121180779,0.00796587307441381
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","xgboost_default","classic_fast",20,0.0454166666666666,0.0416666666666666,0.0166666666666667,0.0732520833333333,0.00997184712488508,0.00629130901873219,1,0.0129634012623506,0.781790997753998,0.0082198007279918
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","glmnet_lasso","classic_fast",20,0.0553405613993849,0.0506366182836771,0.0232485794842413,0.0866681191153618,0.00607045578069321,0.00312541964222432,0.880216088200515,0.00828513649858398,0.437558749911405,0.00426566460356076
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","glmnet_lasso","classic_fast",20,0.0775316379694253,0.0710434130478469,0.0158655679465886,0.138907629097771,0.0239066271188815,0.0279802835444123,1,0.0310011124733625,1,0.0358368163623014
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","glmnet_lasso","classic_fast",20,0.0453333333333333,0.05,0.0180833333333333,0.07141875,0.00718412837372662,0.00415639870788971,0.905200175089554,0.00945758671984263,0.527862635901993,0.00548560235559048
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","majority","classic_fast",20,0.299113499245852,0.30378002716238,0.284113376451979,0.313438483983337,9.56917315706463e-05,2.00440869028142e-19,0.0496898731631834,0.00029443609714045,9.84164666928175e-17,3.47430839648779e-18
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","majority","classic_fast",20,0.361228100447563,0.373199197174237,0.330782771702447,0.389806799164684,9.56917315706463e-05,1.90515138387664e-15,0.0496898731631834,0.000324133170225704,9.22093269796291e-13,2.67751005301581e-14
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","majority","classic_fast",20,0.170333333333333,0.179166666666667,0.15558125,0.183583333333333,9.5289310686697e-05,2.06657870739469e-15,0.0490829590524173,0.000299071327167016,1.00022409437903e-12,2.90438088606822e-14
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","ranger_rf","classic_fast",20,-0.00946095571095573,-0.00122627372627371,-0.0348073135198135,0.0152468815906316,0.466621508656949,0.470573413236965,1,0.502366841618247,1,0.50143068623611
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","ranger_rf","classic_fast",20,-0.0160070866533871,-0.039579555575341,-0.0659334927352955,0.0378235041697948,0.466621508656949,0.558110991828205,1,0.504455685034539,1,0.588676908216362
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","ranger_rf","classic_fast",20,-0.00691666666666669,-0.0116666666666667,-0.0315833333333334,0.0172520833333333,0.466543854481833,0.593379596615066,1,0.504455685034539,1,0.628426456700274
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","glmnet_ridge","classic_fast",20,-0.0211664414017355,-0.0270651570651571,-0.0464180375180375,0.00431162295629209,0.112594551560966,0.130495738436751,1,0.131571161374612,1,0.149466484553107
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","glmnet_ridge","classic_fast",20,-0.0611004082620538,-0.0705855396374544,-0.108029314828861,-0.0134066113098346,0.0196328327501722,0.0214515527614747,1,0.0257804874497211,1,0.0278870185899171
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","glmnet_ridge","classic_fast",20,-0.0210833333333334,-0.0291666666666667,-0.0409166666666667,-0.000333333333333363,0.0619073464484022,0.0700858301950093,1,0.0736654923413482,1,0.0815316145445298
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","xgboost_shallow","classic_fast",20,0.041292957042957,0.0407475857475857,0.00852921245421247,0.0707911095848595,0.0289651011534133,0.01836140110299,1,0.0361195505989807,1,0.0231745839163952
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","xgboost_shallow","classic_fast",20,0.0997297869913905,0.0824974518260967,0.0384130142211315,0.160079042932625,0.0117369771161822,0.00580589595231314,1,0.0158114717627324,0.830243121180779,0.00796587307441381
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","RAW_DECILES","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","kTSP_k5_disjoint","xgboost_shallow","classic_fast",20,0.0454166666666666,0.0416666666666666,0.01525,0.0736666666666666,0.00997184712488508,0.00629130901873219,1,0.0129634012623506,0.781790997753998,0.0082198007279918
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_elasticnet","classic_fast",20,0.119061622217532,0.112378515565172,0.0948423165464304,0.144609016436445,9.56917315706463e-05,2.30273167757299e-08,0.0496898731631834,0.00029443609714045,8.61221647412299e-06,8.14571749889766e-08
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_elasticnet","classic_fast",20,0.20098331546116,0.200701806314592,0.158845415342247,0.24432218273868,9.56917315706463e-05,3.2096223131759e-08,0.0496898731631834,0.000324133170225704,1.2645911913913e-05,1.31417606523738e-07
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_elasticnet","classic_fast",20,0.113371212121212,0.113257575757576,0.0941280303030303,0.132644507575758,9.55574483907373e-05,6.09626268793008e-10,0.0490829590524173,0.000299071327167016,2.60310416774614e-07,3.37240063587621e-09
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","svm_linear_liblinear","classic_fast",20,0.110487730752193,0.0946548489569317,0.0892802449654791,0.133163471034052,9.56917315706463e-05,7.97933960248272e-09,0.0496898731631834,0.00029443609714045,3.13588046377571e-06,3.24160671350861e-08
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","svm_linear_liblinear","classic_fast",20,0.226779922222834,0.206099563238687,0.186252736294251,0.269373021548813,9.56917315706463e-05,3.00758014885451e-09,0.0496898731631834,0.000324133170225704,1.2779998123948e-06,1.61231100763334e-08
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","svm_linear_liblinear","classic_fast",20,0.0936818181818181,0.0853787878787879,0.0737482954545454,0.114844696969697,9.55574483907373e-05,4.02413289773616e-08,0.0490829590524173,0.000299071327167016,1.45673610898049e-05,1.31606862064327e-07
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","majority","classic_fast",20,0.341073142992597,0.343938763330068,0.327494729247878,0.354073816089392,9.56917315706463e-05,2.27541278729211e-21,0.0496898731631834,0.00029443609714045,1.13543098085876e-18,5.3782484063268e-20
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","majority","classic_fast",20,0.521453294406437,0.521320787392848,0.498452488969858,0.543689112602189,9.56917315706463e-05,1.81168496685719e-20,0.0496898731631834,0.000324133170225704,9.0765416839545e-18,4.71038091382868e-19
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","majority","classic_fast",20,0.242924242424242,0.243863636363636,0.231135416666667,0.254416856060606,9.55574483907373e-05,1.05914483184981e-19,0.0490829590524173,0.000299071327167016,5.30631560756753e-17,2.75377656280949e-18
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","ranger_rf","classic_fast",20,0.0263299523881109,0.0266367891367891,0.00977642126595305,0.0420920549332695,0.00760127216539086,0.00531193134981149,1,0.0102400557668478,0.701174938175116,0.00710078226710019
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","ranger_rf","classic_fast",20,0.0540143609200923,0.0610096101214112,0.0258703940068591,0.0825373472585862,0.00541443666045427,0.00214803224328101,0.84465211903086,0.00767168137176082,0.341537126681681,0.00308557117819372
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","ranger_rf","classic_fast",20,0.0329242424242424,0.0408333333333333,0.019355303030303,0.0457206439393939,0.00123738209097257,0.000166137750810309,0.238814743557706,0.00191495929591055,0.0330614124112515,0.000268296988886213
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","xgboost_default","classic_fast",20,0.0905601119018762,0.0846833963138311,0.0720608535725116,0.107969022188579,0.00011157661051997,1.04038757184484e-08,0.0496898731631834,0.000297537628053339,4.01589602732108e-06,3.97795248058321e-08
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","xgboost_default","classic_fast",20,0.194180649874774,0.198689562785077,0.159025802382624,0.228460904119446,0.00011157661051997,1.98215482041492e-09,0.0496898731631834,0.000324133170225704,8.60255192060076e-07,1.16611385318539e-08
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","xgboost_default","classic_fast",20,0.0880075757575757,0.0811363636363636,0.0715371212121212,0.103290340909091,0.000111422865463284,2.5428487200658e-09,0.0490829590524173,0.000299071327167016,1.02985373162665e-06,1.13015498669591e-08
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_lasso","classic_fast",20,0.12167320398069,0.140879448941301,0.0993530353141681,0.143984688607464,9.56917315706463e-05,3.28386882411137e-09,0.0496898731631834,0.00029443609714045,1.32668300494099e-06,1.45949725516061e-08
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_lasso","classic_fast",20,0.203751252620736,0.202731303547964,0.166177275165604,0.241347673616525,9.56917315706463e-05,4.35580491297368e-09,0.0496898731631834,0.000324133170225704,1.820726453623e-06,2.1990471405304e-08
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_lasso","classic_fast",20,0.116166666666667,0.13,0.0965142045454545,0.134636931818182,9.55574483907373e-05,4.19738739449525e-10,0.0490829590524173,0.000299071327167016,1.80487657963296e-07,2.39177336229145e-09
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","sda_shrinklda","classic_fast",20,0.0235701204887603,0.0161587760066021,0.00658310415834643,0.0417947852348939,0.0239066271188815,0.0180636395171096,1,0.0301003537574296,1,0.022909981826578
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","sda_shrinklda","classic_fast",20,0.0638478764906471,0.0442749853490276,0.0328026041579773,0.0950357513080251,0.00265336548285355,0.000852216826543158,0.480259152396493,0.00397622493107742,0.154955791836151,0.00129956818123883
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","sda_shrinklda","classic_fast",20,0.0226893939393939,0.0171212121212121,0.00697727272727271,0.03920625,0.0349032054351019,0.0134354572380125,1,0.0425243749941402,1,0.017165694751269
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","knn_euclidean","classic_fast",20,0.0531411553753625,0.056273690078038,0.0404984032190178,0.0657249288165034,0.000151093078387232,1.62032167768657e-07,0.0496898731631834,0.000358759820828257,5.44428083702688e-05,4.55441768863253e-07
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","knn_euclidean","classic_fast",20,0.123626478196444,0.129135991493946,0.10224107675245,0.144050778664485,9.56917315706463e-05,9.08567623029988e-10,0.0496898731631834,0.000324133170225704,3.97952618887135e-07,5.69223089127222e-09
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","knn_euclidean","classic_fast",20,0.0452878787878788,0.0478030303030303,0.0328030303030303,0.0574405303030303,0.000235449561167833,1.07005656560065e-06,0.0626295832706436,0.000466112496020886,0.000324934819210265,2.55242850510246e-06
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","xgboost_shallow","classic_fast",20,0.0905601119018762,0.0846833963138311,0.0721730858270829,0.107252072800836,0.00011157661051997,1.04038757184484e-08,0.0496898731631834,0.000297537628053339,4.01589602732108e-06,3.97795248058321e-08
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","xgboost_shallow","classic_fast",20,0.194180649874774,0.198689562785077,0.157998192963244,0.228339600463083,0.00011157661051997,1.98215482041492e-09,0.0496898731631834,0.000324133170225704,8.60255192060076e-07,1.16611385318539e-08
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","xgboost_shallow","classic_fast",20,0.0880075757575757,0.0811363636363636,0.0716208333333333,0.10406875,0.000111422865463284,2.5428487200658e-09,0.0490829590524173,0.000299071327167016,1.02985373162665e-06,1.13015498669591e-08
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_ridge","classic_fast",20,0.099208642850061,0.102776038727694,0.077009793451119,0.120104771151028,9.56917315706463e-05,3.78427578258991e-08,0.0496898731631834,0.00029443609714045,1.37747638486273e-05,1.24557034656241e-07
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_ridge","classic_fast",20,0.160460355980101,0.16009208550812,0.125137135842598,0.195552490983601,9.56917315706463e-05,5.25205832725627e-08,0.0496898731631834,0.000324133170225704,1.98527804770287e-05,1.90983939172955e-07
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_ridge","classic_fast",20,0.0958560606060606,0.0975,0.0785524621212121,0.112735037878788,9.55574483907373e-05,1.51951567696925e-09,0.0490829590524173,0.000299071327167016,6.32118521619207e-07,7.52522049546675e-09
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_vs_CN","kTSP_k5_nondisjoint","glmnet_elasticnet","classic_fast",20,0.0601409746084669,0.0593289304434815,0.0388388315492128,0.0813018437122733,0.00023574535856441,3.66968248941456e-05,0.0653014643223415,0.000478857759584016,0.00862375385012422,6.67214998075375e-05
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_vs_CN","kTSP_k5_nondisjoint","glmnet_elasticnet","classic_fast",20,0.0840164168409299,0.0861373014368581,0.043249826472963,0.124667430333505,0.00234534072287751,0.000978019840014024,0.426852011563707,0.00359757279025459,0.17462290380306,0.00148271229389881
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_vs_CN","kTSP_k5_nondisjoint","glmnet_elasticnet","classic_fast",20,0.0545833333333333,0.0489880952380952,0.0357854166666666,0.0741620535714285,0.00023574535856441,3.01202630200824e-05,0.0626295832706436,0.000466112496020886,0.00698790102065912,5.41956289634701e-05
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_vs_CN","kTSP_k5_nondisjoint","svm_linear_liblinear","classic_fast",20,0.0971310501933567,0.108770967594497,0.0770512272997471,0.11586791410881,0.00011157661051997,8.21872868593521e-09,0.0496898731631834,0.000297537628053339,3.2217416448866e-06,3.31297590440799e-08
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_vs_CN","kTSP_k5_nondisjoint","svm_linear_liblinear","classic_fast",20,0.193376293147779,0.205095089248778,0.150580877505824,0.232574743182874,0.00011157661051997,2.50498325451409e-08,0.0496898731631834,0.000324133170225704,9.94478352042092e-06,1.0504768486672e-07
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds004504__EC","AD_vs_CN","kTSP_k5_nondisjoint","svm_linear_liblinear","classic_fast",20,0.094125,0.102440476190476,0.0747974702380952,0.112559821428571,0.00011157661051997,1.16693662169358e-08,0.0490829590524173,0.000299071327167016,4.49270599352029e-06,4.46181649471076e-08
